-100.000000	13.510000
-90.000000	13.510000
-80.000000	13.520000
-70.000000	13.520000
-60.000000	13.520000
-50.000000	13.530000
-40.000000	13.560000
-30.000000	13.610000
-20.000000	13.720000
-10.000000	13.880000
0.000000	13.850000
10.000000	12.650000
20.000000	9.420000
30.000000	5.920000
40.000000	3.770000
50.000000	2.730000
60.000000	2.280000
70.000000	2.080000
80.000000	1.990000
90.000000	1.960000
100.000000	1.940000
