0.000000e+00	-6.000000e-02	
2.500000e-05	-5.999738e-02	
5.000000e-05	-5.998460e-02	
7.500000e-05	-5.997185e-02	
1.000000e-04	-5.995911e-02	
1.250000e-04	-5.994638e-02	
1.500000e-04	-5.993367e-02	
1.750000e-04	-5.992097e-02	
2.000000e-04	-5.990827e-02	
2.250000e-04	-5.989559e-02	
2.500000e-04	-5.988291e-02	
2.750000e-04	-5.987024e-02	
3.000000e-04	-5.985757e-02	
3.250000e-04	-5.984491e-02	
3.500000e-04	-5.983225e-02	
3.750000e-04	-5.981959e-02	
4.000000e-04	-5.980693e-02	
4.250000e-04	-5.979427e-02	
4.500000e-04	-5.978161e-02	
4.750000e-04	-5.976895e-02	
5.000000e-04	-5.975629e-02	
5.250000e-04	-5.974362e-02	
5.500000e-04	-5.973095e-02	
5.750000e-04	-5.971827e-02	
6.000000e-04	-5.970558e-02	
6.250000e-04	-5.969289e-02	
6.500000e-04	-5.968020e-02	
6.750000e-04	-5.966749e-02	
7.000000e-04	-5.965478e-02	
7.250000e-04	-5.964205e-02	
7.500000e-04	-5.962932e-02	
7.750000e-04	-5.961657e-02	
8.000000e-04	-5.960382e-02	
8.250000e-04	-5.959105e-02	
8.500000e-04	-5.957827e-02	
8.750000e-04	-5.956548e-02	
9.000000e-04	-5.955267e-02	
9.250000e-04	-5.953985e-02	
9.500000e-04	-5.952702e-02	
9.750000e-04	-5.951416e-02	
1.000000e-03	-5.950130e-02	
1.025000e-03	-5.948842e-02	
1.050000e-03	-5.947552e-02	
1.075000e-03	-5.946260e-02	
1.100000e-03	-5.944967e-02	
1.125000e-03	-5.943672e-02	
1.150000e-03	-5.942375e-02	
1.175000e-03	-5.941076e-02	
1.200000e-03	-5.939775e-02	
1.225000e-03	-5.938473e-02	
1.250000e-03	-5.937168e-02	
1.275000e-03	-5.935861e-02	
1.300000e-03	-5.934553e-02	
1.325000e-03	-5.933242e-02	
1.350000e-03	-5.931929e-02	
1.375000e-03	-5.930613e-02	
1.400000e-03	-5.929296e-02	
1.425000e-03	-5.927976e-02	
1.450000e-03	-5.926654e-02	
1.475000e-03	-5.925330e-02	
1.500000e-03	-5.924003e-02	
1.525000e-03	-5.922674e-02	
1.550000e-03	-5.921342e-02	
1.575000e-03	-5.920008e-02	
1.600000e-03	-5.918672e-02	
1.625000e-03	-5.917333e-02	
1.650000e-03	-5.915991e-02	
1.675000e-03	-5.914647e-02	
1.700000e-03	-5.913301e-02	
1.725000e-03	-5.911951e-02	
1.750000e-03	-5.910599e-02	
1.775000e-03	-5.909244e-02	
1.800000e-03	-5.907887e-02	
1.825000e-03	-5.906526e-02	
1.850000e-03	-5.905163e-02	
1.875000e-03	-5.903798e-02	
1.900000e-03	-5.902429e-02	
1.925000e-03	-5.901057e-02	
1.950000e-03	-5.899683e-02	
1.975000e-03	-5.898305e-02	
2.000000e-03	-5.896925e-02	
2.025000e-03	-5.895542e-02	
2.050000e-03	-5.894155e-02	
2.075000e-03	-5.892766e-02	
2.100000e-03	-5.891373e-02	
2.125000e-03	-5.889978e-02	
2.150000e-03	-5.888579e-02	
2.175000e-03	-5.887177e-02	
2.200000e-03	-5.885772e-02	
2.225000e-03	-5.884364e-02	
2.250000e-03	-5.882953e-02	
2.275000e-03	-5.881538e-02	
2.300000e-03	-5.880120e-02	
2.325000e-03	-5.878699e-02	
2.350000e-03	-5.877275e-02	
2.375000e-03	-5.875847e-02	
2.400000e-03	-5.874416e-02	
2.425000e-03	-5.872981e-02	
2.450000e-03	-5.871543e-02	
2.475000e-03	-5.870102e-02	
2.500000e-03	-5.868657e-02	
2.525000e-03	-5.867208e-02	
2.550000e-03	-5.865756e-02	
2.575000e-03	-5.864301e-02	
2.600000e-03	-5.862842e-02	
2.625000e-03	-5.861379e-02	
2.650000e-03	-5.859913e-02	
2.675000e-03	-5.858443e-02	
2.700000e-03	-5.856969e-02	
2.725000e-03	-5.855492e-02	
2.750000e-03	-5.854011e-02	
2.775000e-03	-5.852526e-02	
2.800000e-03	-5.851037e-02	
2.825000e-03	-5.849545e-02	
2.850000e-03	-5.848049e-02	
2.875000e-03	-5.846549e-02	
2.900000e-03	-5.845045e-02	
2.925000e-03	-5.843537e-02	
2.950000e-03	-5.842025e-02	
2.975000e-03	-5.840509e-02	
3.000000e-03	-5.838989e-02	
3.025000e-03	-5.837465e-02	
3.050000e-03	-5.835938e-02	
3.075000e-03	-5.834406e-02	
3.100000e-03	-5.832870e-02	
3.125000e-03	-5.831330e-02	
3.150000e-03	-5.829785e-02	
3.175000e-03	-5.828237e-02	
3.200000e-03	-5.826684e-02	
3.225000e-03	-5.825127e-02	
3.250000e-03	-5.823566e-02	
3.275000e-03	-5.822000e-02	
3.300000e-03	-5.820431e-02	
3.325000e-03	-5.818856e-02	
3.350000e-03	-5.817278e-02	
3.375000e-03	-5.815695e-02	
3.400000e-03	-5.814108e-02	
3.425000e-03	-5.812516e-02	
3.450000e-03	-5.810919e-02	
3.475000e-03	-5.809318e-02	
3.500000e-03	-5.807713e-02	
3.525000e-03	-5.806103e-02	
3.550000e-03	-5.804488e-02	
3.575000e-03	-5.802869e-02	
3.600000e-03	-5.801245e-02	
3.625000e-03	-5.799616e-02	
3.650000e-03	-5.797983e-02	
3.675000e-03	-5.796345e-02	
3.700000e-03	-5.794702e-02	
3.725000e-03	-5.793054e-02	
3.750000e-03	-5.791401e-02	
3.775000e-03	-5.789743e-02	
3.800000e-03	-5.788081e-02	
3.825000e-03	-5.786413e-02	
3.850000e-03	-5.784741e-02	
3.875000e-03	-5.783063e-02	
3.900000e-03	-5.781380e-02	
3.925000e-03	-5.779693e-02	
3.950000e-03	-5.778000e-02	
3.975000e-03	-5.776302e-02	
4.000000e-03	-5.774598e-02	
4.025000e-03	-5.772890e-02	
4.050000e-03	-5.771176e-02	
4.075000e-03	-5.769457e-02	
4.100000e-03	-5.767732e-02	
4.125000e-03	-5.766003e-02	
4.150000e-03	-5.764267e-02	
4.175000e-03	-5.762526e-02	
4.200000e-03	-5.760780e-02	
4.225000e-03	-5.759028e-02	
4.250000e-03	-5.757271e-02	
4.275000e-03	-5.755508e-02	
4.300000e-03	-5.753739e-02	
4.325000e-03	-5.751965e-02	
4.350000e-03	-5.750185e-02	
4.375000e-03	-5.748399e-02	
4.400000e-03	-5.746607e-02	
4.425000e-03	-5.744810e-02	
4.450000e-03	-5.743006e-02	
4.475000e-03	-5.741197e-02	
4.500000e-03	-5.739382e-02	
4.525000e-03	-5.737560e-02	
4.550000e-03	-5.735733e-02	
4.575000e-03	-5.733899e-02	
4.600000e-03	-5.732060e-02	
4.625000e-03	-5.730214e-02	
4.650000e-03	-5.728362e-02	
4.675000e-03	-5.726503e-02	
4.700000e-03	-5.724639e-02	
4.725000e-03	-5.722767e-02	
4.750000e-03	-5.720890e-02	
4.775000e-03	-5.719006e-02	
4.800000e-03	-5.717115e-02	
4.825000e-03	-5.715218e-02	
4.850000e-03	-5.713314e-02	
4.875000e-03	-5.711404e-02	
4.900000e-03	-5.709487e-02	
4.925000e-03	-5.707563e-02	
4.950000e-03	-5.705632e-02	
4.975000e-03	-5.703695e-02	
5.000000e-03	-5.701750e-02	
5.025000e-03	-5.699799e-02	
5.050000e-03	-5.697841e-02	
5.075000e-03	-5.695875e-02	
5.100000e-03	-5.693903e-02	
5.125000e-03	-5.691923e-02	
5.150000e-03	-5.689936e-02	
5.175000e-03	-5.687941e-02	
5.200000e-03	-5.685940e-02	
5.225000e-03	-5.683931e-02	
5.250000e-03	-5.681914e-02	
5.275000e-03	-5.679890e-02	
5.300000e-03	-5.677859e-02	
5.325000e-03	-5.675819e-02	
5.350000e-03	-5.673773e-02	
5.375000e-03	-5.671718e-02	
5.400000e-03	-5.669655e-02	
5.425000e-03	-5.667585e-02	
5.450000e-03	-5.665507e-02	
5.475000e-03	-5.663421e-02	
5.500000e-03	-5.661326e-02	
5.525000e-03	-5.659224e-02	
5.550000e-03	-5.657113e-02	
5.575000e-03	-5.654994e-02	
5.600000e-03	-5.652867e-02	
5.625000e-03	-5.650732e-02	
5.650000e-03	-5.648588e-02	
5.675000e-03	-5.646435e-02	
5.700000e-03	-5.644274e-02	
5.725000e-03	-5.642104e-02	
5.750000e-03	-5.639926e-02	
5.775000e-03	-5.637738e-02	
5.800000e-03	-5.635542e-02	
5.825000e-03	-5.633337e-02	
5.850000e-03	-5.631123e-02	
5.875000e-03	-5.628900e-02	
5.900000e-03	-5.626667e-02	
5.925000e-03	-5.624425e-02	
5.950000e-03	-5.622174e-02	
5.975000e-03	-5.619914e-02	
6.000000e-03	-5.617644e-02	
6.025000e-03	-5.615364e-02	
6.050000e-03	-5.613075e-02	
6.075000e-03	-5.610776e-02	
6.100000e-03	-5.608468e-02	
6.125000e-03	-5.606149e-02	
6.150000e-03	-5.603821e-02	
6.175000e-03	-5.601482e-02	
6.200000e-03	-5.599133e-02	
6.225000e-03	-5.596774e-02	
6.250000e-03	-5.594405e-02	
6.275000e-03	-5.592025e-02	
6.300000e-03	-5.589634e-02	
