3.750000e-04	-5.983653e-02	-5.983653e-02	-5.983653e-02	-5.983653e-02	-5.983653e-02	-5.983653e-02	-5.983653e-02	-5.983653e-02	-5.983653e-02	-5.983653e-02	
4.000000e-04	-5.982634e-02	-5.982634e-02	-5.982634e-02	-5.982634e-02	-5.982634e-02	-5.982634e-02	-5.982634e-02	-5.982634e-02	-5.982634e-02	-5.982634e-02	
4.250000e-04	-5.981620e-02	-5.981620e-02	-5.981620e-02	-5.981620e-02	-5.981620e-02	-5.981620e-02	-5.981620e-02	-5.981620e-02	-5.981620e-02	-5.981620e-02	
4.500000e-04	-5.980610e-02	-5.980610e-02	-5.980610e-02	-5.980610e-02	-5.980610e-02	-5.980610e-02	-5.980610e-02	-5.980610e-02	-5.980610e-02	-5.980610e-02	
4.750000e-04	-5.979604e-02	-5.979604e-02	-5.979604e-02	-5.979604e-02	-5.979604e-02	-5.979604e-02	-5.979604e-02	-5.979604e-02	-5.979604e-02	-5.979604e-02	
5.000000e-04	-5.978602e-02	-5.978602e-02	-5.978602e-02	-5.978602e-02	-5.978602e-02	-5.978602e-02	-5.978602e-02	-5.978602e-02	-5.978602e-02	-5.978602e-02	
5.250000e-04	-5.977603e-02	-5.977603e-02	-5.977603e-02	-5.977603e-02	-5.977603e-02	-5.977603e-02	-5.977603e-02	-5.977603e-02	-5.977603e-02	-5.977603e-02	
5.500000e-04	-5.976609e-02	-5.976609e-02	-5.976609e-02	-5.976609e-02	-5.976609e-02	-5.976609e-02	-5.976609e-02	-5.976609e-02	-5.976609e-02	-5.976609e-02	
5.750000e-04	-5.975617e-02	-5.975617e-02	-5.975617e-02	-5.975617e-02	-5.975617e-02	-5.975617e-02	-5.975617e-02	-5.975617e-02	-5.975617e-02	-5.975617e-02	
6.000000e-04	-5.974629e-02	-5.974629e-02	-5.974629e-02	-5.974629e-02	-5.974629e-02	-5.974629e-02	-5.974629e-02	-5.974629e-02	-5.974629e-02	-5.974629e-02	
6.250000e-04	-5.973644e-02	-5.973644e-02	-5.973644e-02	-5.973644e-02	-5.973644e-02	-5.973644e-02	-5.973644e-02	-5.973644e-02	-5.973644e-02	-5.973644e-02	
6.500000e-04	-5.972663e-02	-5.972663e-02	-5.972662e-02	-5.972663e-02	-5.972663e-02	-5.972662e-02	-5.972662e-02	-5.972662e-02	-5.972663e-02	-5.972663e-02	
6.750000e-04	-5.971684e-02	-5.971684e-02	-5.971684e-02	-5.971684e-02	-5.971684e-02	-5.971684e-02	-5.971684e-02	-5.971684e-02	-5.971684e-02	-5.971684e-02	
7.000000e-04	-5.970708e-02	-5.970708e-02	-5.970708e-02	-5.970708e-02	-5.970708e-02	-5.970708e-02	-5.970708e-02	-5.970708e-02	-5.970708e-02	-5.970708e-02	
7.250000e-04	-5.969735e-02	-5.969735e-02	-5.969735e-02	-5.969735e-02	-5.969735e-02	-5.969735e-02	-5.969735e-02	-5.969735e-02	-5.969735e-02	-5.969735e-02	
7.500000e-04	-5.968764e-02	-5.968764e-02	-5.968764e-02	-5.968764e-02	-5.968764e-02	-5.968764e-02	-5.968764e-02	-5.968764e-02	-5.968764e-02	-5.968764e-02	
7.750000e-04	-5.967797e-02	-5.967797e-02	-5.967797e-02	-5.967797e-02	-5.967797e-02	-5.967797e-02	-5.967797e-02	-5.967797e-02	-5.967797e-02	-5.967797e-02	
8.000000e-04	-5.966831e-02	-5.966831e-02	-5.966831e-02	-5.966831e-02	-5.966831e-02	-5.966831e-02	-5.966831e-02	-5.966831e-02	-5.966831e-02	-5.966831e-02	
8.250000e-04	-5.965869e-02	-5.965869e-02	-5.965869e-02	-5.965869e-02	-5.965869e-02	-5.965869e-02	-5.965869e-02	-5.965869e-02	-5.965869e-02	-5.965869e-02	
8.500000e-04	-5.964908e-02	-5.964908e-02	-5.964908e-02	-5.964908e-02	-5.964908e-02	-5.964908e-02	-5.964908e-02	-5.964908e-02	-5.964908e-02	-5.964908e-02	
8.750000e-04	-5.963950e-02	-5.963950e-02	-5.963950e-02	-5.963950e-02	-5.963950e-02	-5.963950e-02	-5.963950e-02	-5.963950e-02	-5.963950e-02	-5.963950e-02	
9.000000e-04	-5.962994e-02	-5.962994e-02	-5.962994e-02	-5.962994e-02	-5.962994e-02	-5.962994e-02	-5.962994e-02	-5.962994e-02	-5.962994e-02	-5.962994e-02	
9.250000e-04	-5.962041e-02	-5.962041e-02	-5.962041e-02	-5.962041e-02	-5.962041e-02	-5.962041e-02	-5.962041e-02	-5.962041e-02	-5.962041e-02	-5.962041e-02	
9.500000e-04	-5.961089e-02	-5.961089e-02	-5.961089e-02	-5.961089e-02	-5.961089e-02	-5.961089e-02	-5.961089e-02	-5.961089e-02	-5.961089e-02	-5.961089e-02	
9.750000e-04	-5.960140e-02	-5.960140e-02	-5.960140e-02	-5.960140e-02	-5.960140e-02	-5.960140e-02	-5.960140e-02	-5.960140e-02	-5.960140e-02	-5.960140e-02	
1.000000e-03	-5.959192e-02	-5.959192e-02	-5.959192e-02	-5.959192e-02	-5.959192e-02	-5.959192e-02	-5.959192e-02	-5.959192e-02	-5.959192e-02	-5.959192e-02	
1.025000e-03	-5.958247e-02	-5.958247e-02	-5.958247e-02	-5.958247e-02	-5.958247e-02	-5.958247e-02	-5.958247e-02	-5.958247e-02	-5.958247e-02	-5.958247e-02	
1.050000e-03	-5.957303e-02	-5.957303e-02	-5.957303e-02	-5.957303e-02	-5.957303e-02	-5.957303e-02	-5.957303e-02	-5.957303e-02	-5.957303e-02	-5.957303e-02	
1.075000e-03	-5.956361e-02	-5.956361e-02	-5.956361e-02	-5.956361e-02	-5.956361e-02	-5.956361e-02	-5.956361e-02	-5.956361e-02	-5.956361e-02	-5.956361e-02	
1.100000e-03	-5.955421e-02	-5.955421e-02	-5.955421e-02	-5.955421e-02	-5.955421e-02	-5.955421e-02	-5.955421e-02	-5.955421e-02	-5.955421e-02	-5.955421e-02	
1.125000e-03	-5.954483e-02	-5.954483e-02	-5.954483e-02	-5.954483e-02	-5.954483e-02	-5.954483e-02	-5.954483e-02	-5.954483e-02	-5.954483e-02	-5.954483e-02	
1.150000e-03	-5.953547e-02	-5.953547e-02	-5.953547e-02	-5.953547e-02	-5.953547e-02	-5.953547e-02	-5.953547e-02	-5.953547e-02	-5.953547e-02	-5.953547e-02	
1.175000e-03	-5.952612e-02	-5.952612e-02	-5.952612e-02	-5.952612e-02	-5.952612e-02	-5.952612e-02	-5.952612e-02	-5.952612e-02	-5.952612e-02	-5.952612e-02	
1.200000e-03	-5.951678e-02	-5.951678e-02	-5.951678e-02	-5.951678e-02	-5.951678e-02	-5.951678e-02	-5.951678e-02	-5.951678e-02	-5.951678e-02	-5.951678e-02	
1.225000e-03	-5.950747e-02	-5.950747e-02	-5.950747e-02	-5.950747e-02	-5.950747e-02	-5.950747e-02	-5.950747e-02	-5.950747e-02	-5.950747e-02	-5.950747e-02	
1.250000e-03	-5.949817e-02	-5.949817e-02	-5.949816e-02	-5.949816e-02	-5.949816e-02	-5.949816e-02	-5.949816e-02	-5.949816e-02	-5.949817e-02	-5.949816e-02	
1.275000e-03	-5.948888e-02	-5.948888e-02	-5.948888e-02	-5.948888e-02	-5.948888e-02	-5.948888e-02	-5.948888e-02	-5.948888e-02	-5.948888e-02	-5.948888e-02	
1.300000e-03	-5.947961e-02	-5.947961e-02	-5.947961e-02	-5.947961e-02	-5.947961e-02	-5.947961e-02	-5.947961e-02	-5.947961e-02	-5.947961e-02	-5.947961e-02	
1.325000e-03	-5.947035e-02	-5.947035e-02	-5.947035e-02	-5.947035e-02	-5.947035e-02	-5.947035e-02	-5.947035e-02	-5.947035e-02	-5.947035e-02	-5.947035e-02	
1.350000e-03	-5.946110e-02	-5.946110e-02	-5.946110e-02	-5.946110e-02	-5.946110e-02	-5.946110e-02	-5.946110e-02	-5.946110e-02	-5.946110e-02	-5.946110e-02	
1.375000e-03	-5.945187e-02	-5.945187e-02	-5.945187e-02	-5.945187e-02	-5.945187e-02	-5.945187e-02	-5.945187e-02	-5.945187e-02	-5.945187e-02	-5.945187e-02	
1.400000e-03	-5.944265e-02	-5.944265e-02	-5.944265e-02	-5.944265e-02	-5.944265e-02	-5.944265e-02	-5.944265e-02	-5.944265e-02	-5.944265e-02	-5.944265e-02	
1.425000e-03	-5.943345e-02	-5.943345e-02	-5.943345e-02	-5.943345e-02	-5.943345e-02	-5.943345e-02	-5.943345e-02	-5.943345e-02	-5.943345e-02	-5.943345e-02	
1.450000e-03	-5.942426e-02	-5.942426e-02	-5.942426e-02	-5.942426e-02	-5.942426e-02	-5.942426e-02	-5.942426e-02	-5.942426e-02	-5.942426e-02	-5.942426e-02	
1.475000e-03	-5.941508e-02	-5.941508e-02	-5.941508e-02	-5.941508e-02	-5.941508e-02	-5.941508e-02	-5.941508e-02	-5.941508e-02	-5.941508e-02	-5.941508e-02	
1.500000e-03	-5.940591e-02	-5.940591e-02	-5.940591e-02	-5.940591e-02	-5.940591e-02	-5.940591e-02	-5.940591e-02	-5.940591e-02	-5.940591e-02	-5.940591e-02	
1.525000e-03	-5.939675e-02	-5.939675e-02	-5.939675e-02	-5.939675e-02	-5.939675e-02	-5.939675e-02	-5.939675e-02	-5.939675e-02	-5.939675e-02	-5.939675e-02	
1.550000e-03	-5.938761e-02	-5.938761e-02	-5.938761e-02	-5.938761e-02	-5.938761e-02	-5.938761e-02	-5.938761e-02	-5.938761e-02	-5.938761e-02	-5.938761e-02	
1.575000e-03	-5.937847e-02	-5.937847e-02	-5.937847e-02	-5.937847e-02	-5.937847e-02	-5.937847e-02	-5.937847e-02	-5.937847e-02	-5.937847e-02	-5.937847e-02	
1.600000e-03	-5.936935e-02	-5.936935e-02	-5.936935e-02	-5.936935e-02	-5.936935e-02	-5.936935e-02	-5.936935e-02	-5.936935e-02	-5.936935e-02	-5.936935e-02	
1.625000e-03	-5.936024e-02	-5.936024e-02	-5.936024e-02	-5.936024e-02	-5.936024e-02	-5.936024e-02	-5.936024e-02	-5.936024e-02	-5.936024e-02	-5.936024e-02	
1.650000e-03	-5.935114e-02	-5.935114e-02	-5.935114e-02	-5.935114e-02	-5.935114e-02	-5.935114e-02	-5.935114e-02	-5.935114e-02	-5.935114e-02	-5.935114e-02	
1.675000e-03	-5.934204e-02	-5.934204e-02	-5.934204e-02	-5.934204e-02	-5.934204e-02	-5.934204e-02	-5.934204e-02	-5.934204e-02	-5.934204e-02	-5.934204e-02	
1.700000e-03	-5.933296e-02	-5.933296e-02	-5.933296e-02	-5.933296e-02	-5.933296e-02	-5.933296e-02	-5.933296e-02	-5.933296e-02	-5.933296e-02	-5.933296e-02	
1.725000e-03	-5.932389e-02	-5.932389e-02	-5.932389e-02	-5.932389e-02	-5.932389e-02	-5.932389e-02	-5.932389e-02	-5.932389e-02	-5.932389e-02	-5.932389e-02	
1.750000e-03	-5.931483e-02	-5.931483e-02	-5.931483e-02	-5.931483e-02	-5.931483e-02	-5.931483e-02	-5.931483e-02	-5.931483e-02	-5.931483e-02	-5.931483e-02	
1.775000e-03	-5.930577e-02	-5.930577e-02	-5.930577e-02	-5.930577e-02	-5.930577e-02	-5.930577e-02	-5.930577e-02	-5.930577e-02	-5.930577e-02	-5.930577e-02	
1.800000e-03	-5.929673e-02	-5.929673e-02	-5.929673e-02	-5.929673e-02	-5.929673e-02	-5.929673e-02	-5.929673e-02	-5.929673e-02	-5.929673e-02	-5.929673e-02	
1.825000e-03	-5.928769e-02	-5.928769e-02	-5.928769e-02	-5.928769e-02	-5.928769e-02	-5.928769e-02	-5.928769e-02	-5.928769e-02	-5.928769e-02	-5.928769e-02	
1.850000e-03	-5.927867e-02	-5.927867e-02	-5.927867e-02	-5.927867e-02	-5.927867e-02	-5.927867e-02	-5.927867e-02	-5.927867e-02	-5.927867e-02	-5.927867e-02	
1.875000e-03	-5.926965e-02	-5.926965e-02	-5.926965e-02	-5.926965e-02	-5.926965e-02	-5.926965e-02	-5.926965e-02	-5.926965e-02	-5.926965e-02	-5.926965e-02	
1.900000e-03	-5.926064e-02	-5.926064e-02	-5.926064e-02	-5.926064e-02	-5.926064e-02	-5.926064e-02	-5.926064e-02	-5.926064e-02	-5.926064e-02	-5.926064e-02	
1.925000e-03	-5.925164e-02	-5.925164e-02	-5.925164e-02	-5.925164e-02	-5.925164e-02	-5.925164e-02	-5.925164e-02	-5.925164e-02	-5.925164e-02	-5.925164e-02	
1.950000e-03	-5.924264e-02	-5.924264e-02	-5.924264e-02	-5.924264e-02	-5.924264e-02	-5.924264e-02	-5.924264e-02	-5.924264e-02	-5.924264e-02	-5.924264e-02	
1.975000e-03	-5.923366e-02	-5.923366e-02	-5.923366e-02	-5.923366e-02	-5.923366e-02	-5.923366e-02	-5.923366e-02	-5.923366e-02	-5.923366e-02	-5.923366e-02	
2.000000e-03	-5.922468e-02	-5.922468e-02	-5.922468e-02	-5.922468e-02	-5.922468e-02	-5.922468e-02	-5.922468e-02	-5.922468e-02	-5.922468e-02	-5.922468e-02	
2.025000e-03	-5.921571e-02	-5.921571e-02	-5.921571e-02	-5.921571e-02	-5.921571e-02	-5.921571e-02	-5.921571e-02	-5.921571e-02	-5.921571e-02	-5.921571e-02	
2.050000e-03	-5.920674e-02	-5.920674e-02	-5.920674e-02	-5.920674e-02	-5.920674e-02	-5.920674e-02	-5.920674e-02	-5.920674e-02	-5.920674e-02	-5.920674e-02	
2.075000e-03	-5.919779e-02	-5.919779e-02	-5.919778e-02	-5.919778e-02	-5.919778e-02	-5.919778e-02	-5.919778e-02	-5.919778e-02	-5.919779e-02	-5.919778e-02	
2.100000e-03	-5.918884e-02	-5.918884e-02	-5.918883e-02	-5.918883e-02	-5.918883e-02	-5.918883e-02	-5.918883e-02	-5.918883e-02	-5.918884e-02	-5.918883e-02	
2.125000e-03	-5.917989e-02	-5.917989e-02	-5.917989e-02	-5.917989e-02	-5.917989e-02	-5.917989e-02	-5.917989e-02	-5.917989e-02	-5.917989e-02	-5.917989e-02	
2.150000e-03	-5.917096e-02	-5.917096e-02	-5.917096e-02	-5.917096e-02	-5.917096e-02	-5.917096e-02	-5.917096e-02	-5.917096e-02	-5.917096e-02	-5.917096e-02	
2.175000e-03	-5.916203e-02	-5.916203e-02	-5.916203e-02	-5.916203e-02	-5.916203e-02	-5.916203e-02	-5.916203e-02	-5.916203e-02	-5.916203e-02	-5.916203e-02	
2.200000e-03	-5.915310e-02	-5.915310e-02	-5.915310e-02	-5.915310e-02	-5.915310e-02	-5.915310e-02	-5.915310e-02	-5.915310e-02	-5.915310e-02	-5.915310e-02	
2.225000e-03	-5.914419e-02	-5.914418e-02	-5.914418e-02	-5.914418e-02	-5.914418e-02	-5.914418e-02	-5.914418e-02	-5.914418e-02	-5.914418e-02	-5.914418e-02	
2.250000e-03	-5.913527e-02	-5.913527e-02	-5.913527e-02	-5.913527e-02	-5.913527e-02	-5.913527e-02	-5.913527e-02	-5.913527e-02	-5.913527e-02	-5.913527e-02	
2.275000e-03	-5.912637e-02	-5.912637e-02	-5.912637e-02	-5.912637e-02	-5.912637e-02	-5.912637e-02	-5.912637e-02	-5.912637e-02	-5.912637e-02	-5.912637e-02	
2.300000e-03	-5.911747e-02	-5.911747e-02	-5.911747e-02	-5.911747e-02	-5.911747e-02	-5.911747e-02	-5.911747e-02	-5.911747e-02	-5.911747e-02	-5.911747e-02	
2.325000e-03	-5.910858e-02	-5.910857e-02	-5.910857e-02	-5.910857e-02	-5.910857e-02	-5.910857e-02	-5.910857e-02	-5.910857e-02	-5.910858e-02	-5.910857e-02	
2.350000e-03	-5.909969e-02	-5.909969e-02	-5.909969e-02	-5.909969e-02	-5.909969e-02	-5.909969e-02	-5.909969e-02	-5.909969e-02	-5.909969e-02	-5.909969e-02	
2.375000e-03	-5.909080e-02	-5.909080e-02	-5.909080e-02	-5.909080e-02	-5.909080e-02	-5.909080e-02	-5.909080e-02	-5.909080e-02	-5.909080e-02	-5.909080e-02	
2.400000e-03	-5.908193e-02	-5.908193e-02	-5.908193e-02	-5.908193e-02	-5.908193e-02	-5.908193e-02	-5.908193e-02	-5.908193e-02	-5.908193e-02	-5.908193e-02	
2.425000e-03	-5.907306e-02	-5.907305e-02	-5.907305e-02	-5.907305e-02	-5.907305e-02	-5.907305e-02	-5.907305e-02	-5.907305e-02	-5.907306e-02	-5.907305e-02	
2.450000e-03	-5.906419e-02	-5.906419e-02	-5.906419e-02	-5.906419e-02	-5.906419e-02	-5.906419e-02	-5.906419e-02	-5.906419e-02	-5.906419e-02	-5.906419e-02	
2.475000e-03	-5.905533e-02	-5.905533e-02	-5.905533e-02	-5.905533e-02	-5.905533e-02	-5.905533e-02	-5.905533e-02	-5.905533e-02	-5.905533e-02	-5.905533e-02	
2.500000e-03	-5.904647e-02	-5.904647e-02	-5.904647e-02	-5.904647e-02	-5.904647e-02	-5.904647e-02	-5.904647e-02	-5.904647e-02	-5.904647e-02	-5.904647e-02	
2.525000e-03	-5.903762e-02	-5.903762e-02	-5.903762e-02	-5.903762e-02	-5.903762e-02	-5.903762e-02	-5.903762e-02	-5.903762e-02	-5.903762e-02	-5.903762e-02	
2.550000e-03	-5.902877e-02	-5.902877e-02	-5.902877e-02	-5.902877e-02	-5.902877e-02	-5.902877e-02	-5.902877e-02	-5.902877e-02	-5.902877e-02	-5.902877e-02	
2.575000e-03	-5.901993e-02	-5.901993e-02	-5.901993e-02	-5.901993e-02	-5.901993e-02	-5.901993e-02	-5.901993e-02	-5.901993e-02	-5.901993e-02	-5.901993e-02	
2.600000e-03	-5.901109e-02	-5.901109e-02	-5.901109e-02	-5.901109e-02	-5.901109e-02	-5.901109e-02	-5.901109e-02	-5.901109e-02	-5.901109e-02	-5.901109e-02	
2.625000e-03	-5.900225e-02	-5.900225e-02	-5.900225e-02	-5.900225e-02	-5.900225e-02	-5.900225e-02	-5.900225e-02	-5.900225e-02	-5.900225e-02	-5.900225e-02	
2.650000e-03	-5.899342e-02	-5.899342e-02	-5.899342e-02	-5.899342e-02	-5.899342e-02	-5.899342e-02	-5.899342e-02	-5.899342e-02	-5.899342e-02	-5.899342e-02	
2.675000e-03	-5.898460e-02	-5.898460e-02	-5.898460e-02	-5.898460e-02	-5.898460e-02	-5.898460e-02	-5.898460e-02	-5.898460e-02	-5.898460e-02	-5.898460e-02	
2.700000e-03	-5.897578e-02	-5.897578e-02	-5.897577e-02	-5.897578e-02	-5.897578e-02	-5.897577e-02	-5.897577e-02	-5.897577e-02	-5.897578e-02	-5.897578e-02	
2.725000e-03	-5.896696e-02	-5.896696e-02	-5.896696e-02	-5.896696e-02	-5.896696e-02	-5.896696e-02	-5.896696e-02	-5.896696e-02	-5.896696e-02	-5.896696e-02	
2.750000e-03	-5.895814e-02	-5.895814e-02	-5.895814e-02	-5.895814e-02	-5.895814e-02	-5.895814e-02	-5.895814e-02	-5.895814e-02	-5.895814e-02	-5.895814e-02	
2.775000e-03	-5.894933e-02	-5.894933e-02	-5.894933e-02	-5.894933e-02	-5.894933e-02	-5.894933e-02	-5.894933e-02	-5.894933e-02	-5.894933e-02	-5.894933e-02	
2.800000e-03	-5.894053e-02	-5.894053e-02	-5.894053e-02	-5.894053e-02	-5.894053e-02	-5.894053e-02	-5.894053e-02	-5.894053e-02	-5.894053e-02	-5.894053e-02	
2.825000e-03	-5.893173e-02	-5.893172e-02	-5.893172e-02	-5.893172e-02	-5.893172e-02	-5.893172e-02	-5.893172e-02	-5.893172e-02	-5.893173e-02	-5.893172e-02	
2.850000e-03	-5.892293e-02	-5.892293e-02	-5.892293e-02	-5.892293e-02	-5.892293e-02	-5.892293e-02	-5.892293e-02	-5.892293e-02	-5.892293e-02	-5.892293e-02	
2.875000e-03	-5.891413e-02	-5.891413e-02	-5.891413e-02	-5.891413e-02	-5.891413e-02	-5.891413e-02	-5.891413e-02	-5.891413e-02	-5.891413e-02	-5.891413e-02	
2.900000e-03	-5.890534e-02	-5.890534e-02	-5.890534e-02	-5.890534e-02	-5.890534e-02	-5.890534e-02	-5.890534e-02	-5.890534e-02	-5.890534e-02	-5.890534e-02	
2.925000e-03	-5.889655e-02	-5.889655e-02	-5.889655e-02	-5.889655e-02	-5.889655e-02	-5.889655e-02	-5.889655e-02	-5.889655e-02	-5.889655e-02	-5.889655e-02	
2.950000e-03	-5.888776e-02	-5.888776e-02	-5.888776e-02	-5.888776e-02	-5.888776e-02	-5.888776e-02	-5.888776e-02	-5.888776e-02	-5.888776e-02	-5.888776e-02	
2.975000e-03	-5.887898e-02	-5.887898e-02	-5.887898e-02	-5.887898e-02	-5.887898e-02	-5.887898e-02	-5.887898e-02	-5.887898e-02	-5.887898e-02	-5.887898e-02	
3.000000e-03	-5.887020e-02	-5.887020e-02	-5.887020e-02	-5.887020e-02	-5.887020e-02	-5.887020e-02	-5.887020e-02	-5.887020e-02	-5.887020e-02	-5.887020e-02	
3.025000e-03	-5.886142e-02	-5.886142e-02	-5.886142e-02	-5.886142e-02	-5.886142e-02	-5.886142e-02	-5.886142e-02	-5.886142e-02	-5.886142e-02	-5.886142e-02	
3.050000e-03	-5.885265e-02	-5.885265e-02	-5.885265e-02	-5.885265e-02	-5.885265e-02	-5.885265e-02	-5.885265e-02	-5.885265e-02	-5.885265e-02	-5.885265e-02	
3.075000e-03	-5.884388e-02	-5.884388e-02	-5.884388e-02	-5.884388e-02	-5.884388e-02	-5.884388e-02	-5.884388e-02	-5.884388e-02	-5.884388e-02	-5.884388e-02	
3.100000e-03	-5.883511e-02	-5.883511e-02	-5.883511e-02	-5.883511e-02	-5.883511e-02	-5.883511e-02	-5.883511e-02	-5.883511e-02	-5.883511e-02	-5.883511e-02	
3.125000e-03	-5.882634e-02	-5.882634e-02	-5.882634e-02	-5.882634e-02	-5.882634e-02	-5.882634e-02	-5.882634e-02	-5.882634e-02	-5.882634e-02	-5.882634e-02	
3.150000e-03	-5.881758e-02	-5.881758e-02	-5.881758e-02	-5.881758e-02	-5.881758e-02	-5.881758e-02	-5.881758e-02	-5.881758e-02	-5.881758e-02	-5.881758e-02	
3.175000e-03	-5.880882e-02	-5.880882e-02	-5.880882e-02	-5.880882e-02	-5.880882e-02	-5.880882e-02	-5.880882e-02	-5.880882e-02	-5.880882e-02	-5.880882e-02	
3.200000e-03	-5.880006e-02	-5.880006e-02	-5.880006e-02	-5.880006e-02	-5.880006e-02	-5.880006e-02	-5.880006e-02	-5.880006e-02	-5.880006e-02	-5.880006e-02	
3.225000e-03	-5.879131e-02	-5.879131e-02	-5.879131e-02	-5.879131e-02	-5.879131e-02	-5.879131e-02	-5.879131e-02	-5.879131e-02	-5.879131e-02	-5.879131e-02	
3.250000e-03	-5.878255e-02	-5.878255e-02	-5.878255e-02	-5.878255e-02	-5.878255e-02	-5.878255e-02	-5.878255e-02	-5.878255e-02	-5.878255e-02	-5.878255e-02	
3.275000e-03	-5.877380e-02	-5.877380e-02	-5.877380e-02	-5.877380e-02	-5.877380e-02	-5.877380e-02	-5.877380e-02	-5.877380e-02	-5.877380e-02	-5.877380e-02	
3.300000e-03	-5.876505e-02	-5.876505e-02	-5.876505e-02	-5.876505e-02	-5.876505e-02	-5.876505e-02	-5.876505e-02	-5.876505e-02	-5.876505e-02	-5.876505e-02	
3.325000e-03	-5.875631e-02	-5.875631e-02	-5.875630e-02	-5.875630e-02	-5.875630e-02	-5.875630e-02	-5.875630e-02	-5.875630e-02	-5.875631e-02	-5.875630e-02	
3.350000e-03	-5.874756e-02	-5.874756e-02	-5.874756e-02	-5.874756e-02	-5.874756e-02	-5.874756e-02	-5.874756e-02	-5.874756e-02	-5.874756e-02	-5.874756e-02	
3.375000e-03	-5.873882e-02	-5.873882e-02	-5.873882e-02	-5.873882e-02	-5.873882e-02	-5.873882e-02	-5.873882e-02	-5.873882e-02	-5.873882e-02	-5.873882e-02	
3.400000e-03	-5.873008e-02	-5.873008e-02	-5.873008e-02	-5.873008e-02	-5.873008e-02	-5.873008e-02	-5.873008e-02	-5.873008e-02	-5.873008e-02	-5.873008e-02	
3.425000e-03	-5.872134e-02	-5.872134e-02	-5.872134e-02	-5.872134e-02	-5.872134e-02	-5.872134e-02	-5.872134e-02	-5.872134e-02	-5.872134e-02	-5.872134e-02	
3.450000e-03	-5.871260e-02	-5.871260e-02	-5.871260e-02	-5.871260e-02	-5.871260e-02	-5.871260e-02	-5.871260e-02	-5.871260e-02	-5.871260e-02	-5.871260e-02	
3.475000e-03	-5.870386e-02	-5.870386e-02	-5.870386e-02	-5.870386e-02	-5.870386e-02	-5.870386e-02	-5.870386e-02	-5.870386e-02	-5.870386e-02	-5.870386e-02	
3.500000e-03	-5.869513e-02	-5.869513e-02	-5.869513e-02	-5.869513e-02	-5.869513e-02	-5.869513e-02	-5.869513e-02	-5.869513e-02	-5.869513e-02	-5.869513e-02	
